time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-3.8673892784947044,-1.3750137845576478,17.633828149537848,6.185829772659453,0.4059839748983265,0.0,-5.12639743498644,-1.4488830663476078,4.102756255871332,-0.031635003355201086,0.1469441814232418,0.0,425.4719246925088,425.0299180911944,427.3560179964504,427.6679486375815
2.940000000000002,-4.182139247586611,-1.4635159948381373,17.87788446415569,6.183907570774846,0.4147366393838965,0.0,-5.366031526966392,-1.501288790001932,4.031727592975027,-0.032852277899671524,0.14365749289821803,0.0,432.9297791218972,432.6736282402391,433.1119402656507,433.00912352108077
3.000000000000002,-4.511779510867731,-1.5552630821764888,18.11833555156006,6.181567454366476,0.42377812041838236,0.0,-5.622722294149124,-1.5570488708063797,3.982390654115328,-0.05561507669104113,0.16195416181822386,0.0,440.9704009917761,442.50076889112887,443.873745605012,442.00047089390176
3.0600000000000023,-4.858377503835341,-1.6506984822950477,18.358707941262804,6.1780912546442295,0.4334334715242907,0.0,-5.931235161951704,-1.6243088271974846,4.028393755035908,-0.0630367655087038,0.1587779972504407,0.0,477.5217635687676,477.3020277181093,476.26196715566806,475.6917767691471
3.1200000000000023,-5.22464704970927,-1.750439720942785,18.6036955076368,6.174060702744439,0.44344911101654283,0.0,-6.278345414886166,-1.7005994019187576,4.1357177901581865,-0.07709670351500691,0.17959547084766642,0.0,498.9542697293889,500.4949398539947,500.42172968467196,499.3941378857575
3.1800000000000024,-5.609377921374139,-1.8542295725856506,18.84949444564982,6.170156934861849,0.45429380159742205,0.0,-6.546872029967555,-1.759284685759809,4.056473085095201,-0.04804040470704853,0.1829466078941469,0.0,442.10556953418876,442.41340182947374,441.9726029133048,444.3580422405953
3.2400000000000024,-6.009711590600319,-1.9614187530526985,19.088930096737922,6.166832000752851,0.46541788314225574,0.0,-6.798512675166762,-1.8138299799354514,3.9238825083132345,-0.07728433859651064,0.18990062973271543,0.0,426.3593969475328,426.9881090789633,426.77503684770386,424.26839184499397
3.3000000000000025,-6.427539325280463,-2.0724277986896946,19.324575415388832,6.162077213301176,0.4771310834669018,0.0,-7.129834064641852,-1.8866907575929637,3.9290359434020314,-0.0834889866828702,0.20415092449059694,0.0,476.0912835035887,477.214756098677,476.79934691675743,476.3203930298509
3.3600000000000025,-6.863354969059225,-2.187373984499418,19.556225711207738,6.157075025720655,0.4890130250039846,0.0,-7.3983044794207,-1.945086559387486,3.7915635033859636,-0.08313261919239903,0.18157177977915182,0.0,431.89025884549284,430.0203461236018,431.18714710206746,431.21136096263723
3.4200000000000026,-7.315094379356529,-2.3057830244960558,19.778719742099916,6.152573550003032,0.500249856387982,0.0,-7.660622275253724,-2.002099814791212,3.6240049770819183,-0.06239904688686723,0.19675976259444664,0.0,421.8696702088262,423.2152091637365,421.4578666352701,423.2416727621669
